Fiscal Period,Revenue per Share,EBITDA per Share,EBIT per Share,Earnings per Share (Diluted),EPS without NRI,Owner Earnings per Share (TTM),Free Cash Flow per Share,Operating Cash Flow per Share,Dividends per Share,Book Value per Share,Tangible Book per Share,Total Debt per Share,Month End Stock Price,ROE %,ROA %,ROC (Joel Greenblatt) %,ROIC %,WACC %,Effective Interest Rate on Debt %,Gross Margin %,Operating Margin %,Net Margin %,FCF Margin %,Debt-to-Equity,Equity-to-Asset,Debt-to-Asset,Gross-Profit-to-Asset %,Asset Turnover,Dividend Payout Ratio,Days Sales Outstanding,Days Payable,Days Inventory,Cash Conversion Cycle,Inventory Turnover,COGS-to-Revenue,Inventory-to-Revenue,Revenue,Cost of Goods Sold,Gross Profit,"Selling, General, & Admin. Expense",Advertising,Research & Development,Other Operating Expense,Operating Income,Interest Income,Interest Expense,Net Interest Income,Other Income (Expense),Other Income (Minority Interest),Pre-Tax Income,Tax Provision,Tax Rate %,Net Income (Continuing Operations),Net Income (Discontinued Operations),Net Income,Preferred Dividends,EPS (Basic),EPS (Diluted),Shares Outstanding (Diluted Average),"Depreciation, Depletion and Amortization",EBITDA,Cash And Cash Equivalents,Marketable Securities,"Cash, Cash Equivalents, Marketable Securities",Accounts Receivable,"  Inventories, Raw Materials & Components","  Inventories, Work In Process","  Inventories, Inventories Adjustments","  Inventories, Finished Goods","  Inventories, Other",Total Inventories,Other Current Assets,Total Current Assets,Investments And Advances,Land And Improvements,Buildings And Improvements,"  Machinery, Furniture, Equipment",Construction In Progress,"Gross Property, Plant and Equipment",Accumulated Depreciation,"Property, Plant and Equipment",Intangible Assets,Goodwill,Other Long Term Assets,Total Assets,Accounts Payable,Total Tax Payable,Other Accrued Expense,Accounts Payable & Accrued Expense,Current Portion of Long-Term Debt,Current Deferred Revenue,Current Deferred Taxes Liabilities,DeferredTaxAndRevenue,Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Capital Lease Obligation,Long-Term Debt & Capital Lease Obligation,PensionAndRetirementBenefit,NonCurrent Deferred Liabilities,Minority Interest,Other Long-Term Liabilities,Total Liabilities,Common Stock,Preferred Stock,Retained Earnings,Accumulated other comprehensive income (loss),Additional Paid-In Capital,Treasury Stock,Total Equity,Net Income,Net Foreign Currency Exchange Gain,Net Income From Continuing Operations,"Depreciation, Depletion and Amortization",Change In Receivables,Change In Inventory,Change In Prepaid Assets,Change In Payables And Accrued Expense,Change In Working Capital,Change In DeferredTax,Stock Based Compensation,Cash Flow from Discontinued Operations,Cash Flow from Others,Cash Flow from Operations,"Purchase Of Property, Plant, Equipment","Sale Of Property, Plant, Equipment",Purchase Of Business,Sale Of Business,Purchase Of Investment,Sale Of Investment,Net Intangibles Purchase And Sale,Cash From Discontinued Investing Activities,Cash From Other Investing Activities,Cash Flow from Investing,Issuance of Stock,Repurchase of Stock,Net Issuance of Preferred Stock,Net Issuance of Debt,Cash Flow for Dividends,Other Financing,Cash Flow from Financing,Net Change in Cash,Capital Expenditure,Free Cash Flow,PE Ratio,Price-to-Owner-Earnings,PB Ratio,Price-to-Tangible-Book,Price-to-Free-Cash-Flow,Price-to-Operating-Cash-Flow,PS Ratio,PEG Ratio,EV-to-Revenue,EV-to-EBITDA,EV-to-EBIT,Earnings Yield (Joel Greenblatt) %,Forward Rate of Return (Yacktman) %,Shiller PE Ratio,Dividend Yield %,Market Cap,Enterprise Value,Net Cash per Share,Net Current Asset Value,Net-Net Working Capital,Intrinsic Value: Projected FCF,Median PS Value,Peter Lynch Fair Value,Graham Number,Earnings Power Value (EPV),Altman Z-Score,Piotroski F-Score,Beneish M-Score,Scaled Net Operating Assets,Sloan Ratio %,Current Ratio,Quick Ratio,Interest Coverage,Highest Stock Price,Lowest Stock Price,Shares Buyback Ratio %,YoY Rev. per Sh. Growth,YoY EPS Growth,YoY EBITDA Growth,5-Year EBITDA Growth Rate,Shares Outstanding (Basic Average),Shares Outstanding (EOP),Beta,Filing Date,Restated Filing Date
13-Sep,0.797,0.404,0.295,0.17,0.17,0,0.263,0.376,0,5.319,4.663,0.234,50.23,13.29,11.09,96.51,40.27,0,6.13,74.85,36.51,21.08,33.04,0.044,0.874,0.039,39.38,0.132,0,39.47,6.48,0,32.99,0,0.25,0,2016,507,1509,404,0,369,0,736,0,-21,-21,11,0,726,-301,41.46,425,0,425,0,0.17,0.17,2528,274,1021,3100,6228,9328,872,0,0,0,0,0,0,349,10549,0,41,975,2352,255,3821,-1136,2685,1609,0,90,14933,36,0,453,660,288,36,0,36,0,984,0,287,287,0,0,0,614,1885,0,0,2636,13,10399,0,13048,425,0,425,274,-83,0,5,-134,-51,2,239,0,61,950,-284,0,0,0,-904,1938,0,0,-16,734,0,0,0,0,0,0,-1599,99,-284,666,122.51,0,9.44,10.77,50.18,35.42,19.09,0,16.66,36.27,52.15,1.92,0,0,0,123214.19,114461.19,3.03,3.53,3.3,0,42.49,0,6.56,0,41.18,0,0,0.273,-20.6,10.72,10.72,35.05,51.24,24.37,-0.9,52.98,950,74.89,0,2430,2453,0,11/1/13,11/1/13
13-Dec,1.012,0.552,0.444,0.21,0.21,0,0.293,0.482,0,6.074,5.398,0.187,54.65,14.59,12.75,132.63,47.67,0,4.57,81.01,43.77,20.22,28.92,0.031,0.864,0.027,51.05,0.158,0,39.13,16.17,0,22.96,0,0.19,0,2586,491,2095,554,0,409,0,1132,0,-6,13,-15,0,1130,-607,53.72,523,0,523,0,0.22,0.21,2556,274,1410,3323,8126,11449,1109,0,0,0,0,0,0,512,13070,0,45,1071,2446,377,4142,-1260,2882,1722,839,221,17895,87,0,555,823,239,38,0,38,0,1100,0,237,237,0,0,0,1088,2425,0,0,3159,14,12297,0,15470,523,0,523,274,-277,0,-34,108,192,-58,273,0,27,1231,-483,0,-131,0,-3069,1164,0,0,-15,-2534,0,0,0,0,0,0,1525,223,-483,748,91.08,0,9,10.12,48.19,32.65,17.53,0,16.29,33.56,45.63,2.19,0,0,0,139193.55,128220.55,3.54,4.18,3.87,0,50.34,0,8.54,0,36.45,8,-2.42,0.301,-0.55,11.88,11.88,188.67,57.96,44.82,-3.83,92.4,950,123.48,0,2456,2547,0,1/31/14,1/31/14
14-Mar,0.959,0.513,0.412,0.25,0.25,0,0.353,0.493,0,6.528,5.872,0.153,60.24,15.87,13.91,117.63,57.08,0,0,81.53,42.97,25.66,36.85,0.023,0.88,0.021,44.2,0.136,0,36.69,16.79,0,19.9,0,0.18,0,2502,462,2040,510,0,455,0,1075,0,0,0,0,0,1075,-433,40.28,642,0,642,0,0.25,0.25,2609,264,1339,2998,9631,12629,1006,0,0,0,0,0,0,425,14060,0,45,1076,2548,487,4370,-1296,3074,1682,840,212,19028,85,0,525,798,201,38,0,38,0,1037,0,191,191,0,0,0,1063,2291,0,0,3801,15,12921,0,16737,642,0,642,264,105,0,-4,-30,113,-1,274,0,-7,1285,-363,0,0,0,-2974,1466,0,0,-1,-1872,0,0,0,0,0,0,262,-325,-363,922,79.26,0,9.23,10.26,45.29,32.06,17.25,0,15.95,31.25,40.44,2.47,0,0,0,154449.336,142212.336,4.03,4.59,4.33,0,56.41,0,10.02,0,42.63,7,-2.46,0.251,6.86,13.56,13.56,N/A,72.03,53.53,-0.66,64.49,177.78,110.25,0,2545,2563.9,0,4/25/14,4/25/14
14-Jun,1.113,0.63,0.532,0.3,0.3,0,0.333,0.513,0,7.125,6.475,0.127,67.29,17.97,15.9,147.03,68.86,10.6,0,83.75,47.77,27.18,29.97,0.018,0.883,0.016,48.99,0.146,0,37.32,28.17,0,9.15,0,0.16,0,2910,473,2437,555,0,492,0,1390,0,0,0,-4,0,1386,-595,42.93,791,0,791,0,0.31,0.3,2615,257,1647,4384,9572,13956,1190,0,0,0,0,0,0,411,15557,0,45,1178,2674,638,4794,-1460,3334,1672,857,206,20769,146,0,666,988,173,53,0,53,0,1214,0,153,153,0,0,0,1056,2423,0,0,4592,-5,13759,0,18346,791,0,791,257,-187,0,14,169,36,-33,314,0,-24,1341,-469,0,-19,0,-1508,1576,0,0,-2,-422,0,0,0,0,0,0,470,1386,-469,872,72.35,0,9.44,10.39,54.18,36.1,17.34,0,15.94,29.47,36.72,2.72,0,0,0,173271.75,159641.75,4.48,5.1,4.83,0,62.68,0,11.64,0,45.22,8,-2.38,0.248,8.03,12.81,12.81,N/A,67.6,56.14,-0.43,53.52,130.77,101.92,0,2560,2575,0,7/24/14,7/24/14
14-Sep,1.211,0.638,0.528,0.3,0.3,0,0.29,0.472,0,8.143,6.637,0.107,79.04,16.21,14.34,133.41,56.27,8.5,0,82.36,43.62,25.16,23.92,0.013,0.878,0.011,46.94,0.142,0,38.83,19.38,0,19.45,0,0.18,0,3203,565,2638,633,0,608,0,1397,0,0,4,-65,0,1336,-530,39.67,806,0,806,0,0.31,0.3,2644,289,1686,8999,5251,14250,1363,0,0,0,0,0,0,502,16115,0,153,1347,2838,702,5319,-1616,3703,3929,2612,441,24188,120,0,709,1037,149,48,0,48,0,1234,0,129,129,0,0,0,1587,2950,0,0,5398,-109,15949,0,21238,806,0,806,289,-182,0,-55,49,-198,4,353,0,-6,1248,-482,0,-735,0,-1733,6059,0,0,-112,2997,0,0,0,0,0,0,438,4615,-482,766,74.57,0,9.71,11.91,62.29,40.33,18.4,0,17.16,31.6,38.45,2.6,0,0,0,206136.32,192164.32,4.33,5.05,4.72,0,69.36,0,12.58,0,44.11,8,-2.06,0.35,-2.12,13.06,13.06,N/A,79.04,62.76,-1.28,51.94,76.47,57.92,0,2587,2608,0,10/30/14,10/30/14
14-Dec,1.371,0.536,0.382,0.24,0.24,0,0.38,0.564,0,12.994,5.107,0.084,78.02,9.71,8.71,89.23,17.61,7.92,0,83.07,29.42,18.2,27.68,0.006,0.898,0.006,39.76,0.12,0,39.76,24.63,0,15.13,0,0.17,0,3851,652,3199,955,0,1111,0,1133,0,0,0,-19,0,1114,-413,37.07,701,0,701,0,0.25,0.24,2808,433,1505,4315,6884,11199,1678,0,0,0,0,0,0,793,13670,0,153,1420,3169,738,5784,-1817,3967,21910,17981,637,40184,176,0,866,1244,114,66,0,66,0,1424,0,119,119,0,769,0,1776,4088,0,0,6099,-228,30225,0,36096,701,0,701,433,-346,0,-78,143,-213,-180,845,0,-3,1583,-517,0,-4221,0,-2889,1246,0,0,-235,-6616,0,0,0,0,0,0,401,-4684,-517,1066,71.58,0,6,15.28,57.54,38.21,16.76,0,16.51,33.31,41.71,2.4,0,0,0,216739.56,205773.56,2.56,3.45,3.01,0,75.16,0,11.19,0,33.1,7,-0.46,1.039,8.45,9.6,9.6,N/A,81.45,72.63,-6.52,35.47,14.29,-2.9,0,2761,2778,0,1/29/15,1/29/15
15-Mar,1.249,0.49,0.329,0.18,0.18,0,0.422,0.599,0,13.365,5.603,0.066,82.22,5.53,4.98,69.99,8.14,7.49,0,81.54,26.33,14.45,33.81,0.005,0.893,0.004,28.12,0.086,0,38.84,18,0,20.84,0,0.18,0,3543,654,2889,894,0,1062,0,933,0,0,2,-3,0,932,-420,45.06,512,0,512,0,0.18,0.18,2836,457,1390,3419,8994,12413,1508,0,0,0,0,0,0,1083,15004,0,562,1792,3301,589,6574,-1955,4619,21779,18005,605,42007,129,0,1300,1618,73,55,0,55,0,1746,0,113,113,0,0,0,2647,4506,0,0,6611,-447,31337,0,37501,512,0,512,457,84,0,-43,106,254,-223,694,0,6,1700,-502,0,-257,0,-3055,947,0,0,23,-2844,0,0,0,0,0,0,371,-896,-502,1198,80.61,0,6.15,14.67,57.7,38.28,16.63,0,16.18,35.08,45.59,2.19,0,0,0,230709.32,218482.32,2.82,3.74,3.22,0,79.85,0,11.34,0,32.02,7,-0.53,0.629,9.1,8.59,8.59,N/A,85.31,74.05,-1.01,30.24,-28,-4.48,0,2784,2806,0,4/23/15,4/23/15
15-Jun,1.418,0.608,0.447,0.25,0.25,0,0.467,0.66,0,14.09,6.365,0.053,85.77,7.43,6.68,88.74,11.33,6.31,0,83.47,31.49,17.79,32.93,0.004,0.894,0.003,31.34,0.094,0,40.97,18.99,0,21.98,0,0.17,0,4042,668,3374,931,0,1170,0,1273,0,0,5,-5,0,1273,-554,43.52,719,0,719,0,0.26,0.25,2850,459,1732,5123,9002,14125,1815,0,0,0,0,0,0,1011,16951,0,583,2159,3478,348,6916,-1961,4955,21630,18025,594,44130,139,0,1472,1793,39,49,0,49,0,1881,0,110,110,0,0,0,2687,4678,0,0,7330,-357,32479,0,39452,719,0,719,459,-282,0,-47,132,4,-66,763,0,1,1880,-549,0,-25,0,-2505,2494,0,0,21,-564,0,0,0,0,0,0,342,1704,-549,1331,88.42,0,6.09,13.48,55.02,37.37,16.34,0,15.45,35.83,48.38,2.07,0,0,0,240156,226180,3.37,4.38,3.86,0,84.77,0,11.79,0,32.12,6,-0.5,0.606,7.6,9.01,9.01,N/A,88.86,77.46,0.21,27.4,-16.67,-3.49,0,2796,2800,0.66,7/31/15,7/31/15
15-Sep,1.572,0.679,0.51,0.31,0.31,1.104,0.493,0.766,0,14.719,7.093,0.045,89.9,8.81,7.91,91.16,14.27,7.09,78.55,84,32.42,19.91,31.37,0.003,0.891,0.003,33.39,0.099,0,40.75,18.88,0,21.87,0,0.16,0,4501,720,3781,1051,0,1271,0,1459,0,-27,-27,0,0,1432,-536,37.43,896,0,896,0,0.32,0.31,2863,486,1945,4308,11526,15834,2010,0,0,0,0,0,0,1295,19139,0,583,2184,3657,537,7370,-2035,5335,21461,18024,534,46469,149,0,1338,1728,17,47,0,47,0,1792,0,109,109,0,0,0,3148,5049,0,0,8226,-380,33574,0,41420,896,0,896,486,-207,0,-55,100,430,-383,757,0,6,2192,-780,0,-27,0,-4773,2247,0,0,33,-3300,0,0,0,0,0,0,315,-815,-780,1412,91.73,81.43,6.11,12.67,51.02,34.72,16.02,0,14.89,36.1,50.09,2,0,0,0,252978.6,237270.6,3.83,5.01,4.37,0,90.6,0,12.51,8.16,31.44,5,-1.83,0.583,18.93,10.68,10.68,54.04,98.39,82.09,-0.5,29.81,3.33,6.43,0,2808,2814,0.84,11/5/15,11/5/15
15-Dec,2.037,1.079,0.89,0.54,0.54,1.569,0.744,0.986,0,15.603,8.097,0.111,104.66,14.52,13.03,145.28,24.13,7.84,0,85.89,43.83,26.72,36.55,0.007,0.895,0.006,41.86,0.122,0,39.98,21.71,0,18.27,0,0.14,0,5841,824,5017,1143,0,1314,0,2560,0,0,57,-60,0,2557,-996,38.95,1561,0,1561,0,0.55,0.54,2868,543,3095,4907,13527,18434,2559,0,0,0,0,0,0,659,21652,0,596,2273,3881,622,7819,-2132,5687,21272,18026,796,49407,196,0,665,1078,208,56,0,56,583,1925,0,107,107,0,163,0,2994,5189,0,0,9787,-455,34886,0,44218,1561,0,1561,543,-568,0,1,210,96,-123,746,0,4,2827,-692,0,-4,0,-5605,3550,0,0,25,-2726,0,0,0,0,0,0,554,599,-692,2135,81.77,66.7,6.71,12.93,49.23,34.76,16.68,0,15.53,34.12,44.79,2.23,0,0,0,296606.44,278487.44,4.67,5.81,5.35,0,101.36,0,15.27,10.13,35.83,6,-2.62,0.562,9.15,11.25,11.25,N/A,109.01,90.95,-0.71,48.58,125,101.31,0,2824,2834,0.93,1/28/16,1/28/16
16-Mar,1.853,0.882,0.692,0.6,0.6,1.903,0.637,1.027,0,16.544,9.142,0,114.1,13.18,11.9,106.88,22.33,6.53,0,84.43,37.33,28.06,34.39,0,0.905,0,35.82,0.106,0,39.81,16.22,0,23.59,0,0.16,0,5382,838,4544,1192,0,1343,0,2009,0,0,27,29,0,2065,-555,26.88,1510,0,1510,0,0.61,0.6,2905,552,2561,6456,14165,20621,2348,0,0,0,0,0,0,843,23812,0,683,2551,4382,887,8813,-2346,6467,21096,18029,700,52075,149,0,1389,1754,0,55,0,55,0,1809,0,0,0,0,0,0,3116,4925,0,0,11297,-276,36129,0,47150,1510,0,1510,552,267,0,-106,-17,226,-65,747,0,13,2983,-1132,0,-1,0,-3126,2550,0,0,33,-1676,0,0,0,0,0,0,184,1549,-1132,1851,67.12,59.96,6.9,12.48,48.74,33.18,16.58,0,15.41,32.63,41.76,2.39,0,0,0,325185,304564,5.51,6.63,6.13,0,111.11,0,18.7,10.84,41.27,6,-2.5,0.537,5.9,13.16,13.16,No Debt,116.14,94.16,-0.56,48.36,233.33,80,0,2843,2850,0.79,4/28/16,4/28/16
16-Jun,2.216,1.147,0.946,0.71,0.71,2.305,0.759,1.101,0,17.604,10.294,0,114.28,16.8,15.25,133.47,30.44,6.6,0,85.77,42.67,31.93,34.23,0,0.904,0,40.96,0.119,0,39.71,12.95,0,26.76,0,0.14,0,6436,916,5520,1311,0,1463,0,2746,0,0,32,-12,0,2766,-711,25.7,2055,0,2055,0,0.72,0.71,2904,585,3331,5108,18185,23293,2801,0,0,0,0,0,0,916,27010,0,692,2643,4766,1247,9756,-2652,7104,20922,18043,703,55739,130,0,1770,2132,0,79,0,79,0,2211,0,0,0,0,0,0,3145,5356,0,0,13352,-374,37405,0,50383,2055,0,2055,585,-492,0,-154,414,-176,-77,805,0,6,3198,-995,0,-19,0,-6509,2511,0,0,41,-4971,0,0,0,0,0,0,471,-1348,-995,2203,52.91,49.58,6.49,11.1,43.4,29.45,14.88,0,13.71,27.79,34.65,2.89,0,0,0,327069.36,303776.36,6.27,7.57,7,0,124,0,22.37,12.34,38.43,7,-2.48,0.52,13.45,12.22,12.22,No Debt,120.5,108.76,-0.42,56.28,184,88.65,0,2856,2862,0.85,7/28/16,7/28/16
16-Sep,2.405,1.274,1.071,0.82,0.82,2.697,0.851,1.227,0,18.81,11.584,0,128.27,18.17,16.49,137.97,34.05,4.05,0,85.92,44.53,33.93,35.4,0,0.907,0,41.76,0.121,0,39.96,24.04,0,15.92,0,0.14,0,7011,987,6024,1363,0,1539,0,3122,0,0,50,-3,0,3169,-790,24.93,2379,0,2379,0,0.83,0.82,2915,591,3713,6038,20102,26140,3070,0,0,0,0,0,0,1118,30328,0,692,2687,5085,1840,10778,-2879,7899,20787,18085,660,59674,260,0,2018,2517,0,78,0,78,0,2595,0,0,0,0,0,0,2964,5559,0,0,15731,-372,38756,0,54115,2379,0,2379,591,-253,0,-51,243,-235,19,819,0,4,3577,-1095,0,-61,0,-7733,5764,0,0,8,-3117,0,0,0,0,0,0,451,930,-1095,2482,48.04,47.56,6.82,11.07,42.89,29.55,15.07,0,13.9,27,32.88,3.04,0,0,0,369032.79,342892.79,7.15,8.61,7.95,25.97,137.45,0,26.38,13.79,41.75,7,-2.49,0.502,12.42,11.69,11.69,No Debt,131.05,114,-0.52,52.99,164.52,87.63,0,2871,2877,0.41,11/3/16,11/3/16
16-Dec,2.942,1.759,1.554,1.44,1.44,3.728,1.697,2.121,0,20.468,13.325,0,115.05,30.09,27.43,184.6,59.67,4.36,0,88.1,51.66,48.51,57.68,0,0.911,0,49.82,0.141,0,41.36,26.3,0,15.06,0,0.12,0,8809,1048,7761,1636,0,1574,0,4551,0,0,56,-90,0,4517,-244,5.4,4273,0,4273,0,1.49,1.44,2994,614,5266,8903,20546,29449,3993,0,0,0,0,0,0,959,34401,0,696,3109,5577,1890,11803,-3212,8591,20657,18122,1312,64961,302,0,1961,2543,0,90,0,90,242,2875,0,0,0,0,0,0,2892,5767,0,0,21670,-703,38227,0,59194,4273,0,4273,614,-1011,0,152,455,943,-334,847,0,7,6350,-1269,0,-42,0,-4973,4330,0,0,-21,-1975,0,0,0,0,0,0,-1416,2865,-1269,5081,32.23,30.86,5.62,8.63,29.17,21.01,12.22,0.47,10.97,20.39,24.21,4.13,70.2,0,0,332724.6,303275.6,8.19,9.9,9.22,29.33,152.07,89.25,32.72,15.64,36.73,8,-2.5,0.498,9,11.97,11.97,No Debt,133.28,115.05,-0.52,44.43,166.67,63.02,68.73,2881,2892,0.32,2/3/17,2/3/17
17-Mar,2.728,1.358,1.13,1.04,1.04,4.403,1.286,1.718,0,21.496,14.415,0,142.05,20.16,18.34,121.95,40.13,5.23,0,85.57,41.42,38.15,47.15,0,0.905,0,41.13,0.12,0,38.8,13.38,0,25.42,0,0.14,0,8032,1159,6873,1712,0,1834,0,3327,0,0,67,14,0,3408,-344,10.09,3064,0,3064,0,1.06,1.04,2944,671,3998,7104,25202,32306,3415,0,0,0,0,0,0,1209,36930,0,704,3648,6336,1728,13032,-3570,9462,20486,18126,1836,68714,170,0,2400,2848,0,80,0,80,0,2928,0,0,0,0,0,0,3598,6526,0,0,24175,-626,38639,0,62188,3064,0,3064,671,609,0,-365,48,535,-84,867,0,5,5058,-1271,0,0,0,-6992,2361,0,0,11,-5891,0,-228,0,0,0,-764,-992,-1799,-1271,3787,35.42,32.26,6.61,9.85,30.93,23.03,13.8,0.52,12.5,23.22,27.34,3.66,69.81,0,0,410950.65,378644.65,8.91,10.51,9.8,32.58,166.2,100.25,36.06,17.88,39.98,7,-2.62,0.46,13.89,12.61,12.61,No Debt,142.65,116.86,-0.03,47.22,73.33,53.97,68.48,2891,2893,0.47,5/4/17,5/4/17
17-Mar,2.728,1.358,1.13,1.04,1.04,4.403,1.286,1.718,0,21.496,14.415,0,142.05,20.16,18.34,121.95,40.13,5.23,0,85.57,41.42,38.15,47.15,0,0.905,0,41.13,0.12,0,38.8,13.38,0,25.42,0,0.14,0,8032,1159,6873,1712,0,1834,0,3327,0,0,67,14,0,3408,-344,10.09,3064,0,3064,0,1.06,1.04,2944,671,3998,7104,25202,32306,3415,0,0,0,0,0,0,1209,36930,0,704,3648,6336,1728,13032,-3570,9462,20486,18126,1836,68714,170,0,2400,2848,0,80,0,80,0,2928,0,0,0,0,0,0,3598,6526,0,0,24175,-626,38639,0,62188,3064,0,3064,671,609,0,-365,48,535,-84,867,0,5,5058,-1271,0,0,0,-6992,2361,0,0,11,-5891,0,-228,0,0,0,-764,-992,-1799,-1271,3787,35.42,32.26,6.61,9.85,30.93,23.03,13.8,0.52,12.5,23.22,27.34,3.66,69.81,0,0,410950.65,378644.65,8.91,10.51,9.8,32.58,166.2,100.25,36.06,17.88,39.98,7,-2.62,0.46,13.89,12.61,12.61,No Debt,142.65,116.86,-0.03,47.22,73.33,53.97,68.48,2891,2893,0.47,7/15/17,7/15/17
