Date,Title,Body
3/16/15,,
3/13/15,,
3/30/15,,
3/31/15,,
4/1/15,,
3/24/15,,
2/6/15,,
4/4/15,,
4/6/15,,
3/21/15,,
3/22/15,,
2/5/15,,
4/8/15,,
4/10/15,,
4/9/15,,
4/12/15,,
3/29/15,,
4/15/15,,
4/14/15,,
4/16/15,,
4/13/15,,
4/17/15,,
4/18/15,,
4/20/15,,
4/21/15,,
4/22/15,,
4/23/15,,
4/25/15,,
4/24/15,,
4/26/15,,
4/27/15,,
4/29/15,,
4/11/15,,
4/30/15,,
4/3/15,,
04/31/2015,,
5/2/15,,
5/3/15,,
5/4/15,,
5/5/15,,
5/7/15,,
5/8/15,,
4/7/15,,
5/9/15,,
5/10/15,,
5/11/15,,
5/12/15,,
5/13/15,,
5/14/15,,
4/28/15,,
5/15/15,,
5/17/15,,
5/18/15,,
5/20/15,,
5/19/15,,
5/22/15,,
5/6/15,,
5/24/15,,
5/25/15,,
5/26/15,,
5/27/15,,
5/1/15,,
5/16/15,,
5/29/15,,
5/31/15,,
4/5/15,,
4/2/15,,
6/2/15,,
6/3/15,,
6/1/15,,
5/21/15,,
6/4/15,,
6/5/15,,
6/9/15,,
6/10/15,,
6/7/15,,
4/19/15,,
6/12/15,,
6/13/15,,
5/28/15,,
6/14/15,,
5/30/15,,
6/18/15,,
6/17/15,,
6/15/15,,
6/19/15,,
6/20/15,,
6/21/15,,
6/24/15,,
6/25/15,,
6/6/15,,
5/23/15,,
6/27/15,,
6/29/15,,
6/30/15,,
6/28/15,,
7/1/15,,
06/31/2015,,
7/3/15,,
6/8/15,,
6/16/15,,
6/11/15,,
7/4/15,,
7/5/15,,
7/6/15,,
7/8/15,,
7/11/15,,
7/9/15,,
7/12/15,,
7/13/15,,
7/14/15,,
7/15/15,,
7/17/15,,
7/16/15,,
7/7/15,,
7/18/15,,
6/23/15,,
7/22/15,,
7/2/15,,
7/24/15,,
7/25/15,,
7/10/15,,
7/27/15,,
7/26/15,,
7/29/15,,
7/30/15,,
7/31/15,,
8/1/15,,
6/26/15,,
8/3/15,,
8/4/15,,
8/5/15,,
8/6/15,,
7/23/15,,
7/20/15,,
8/7/15,,
7/19/15,,
8/8/15,,
8/9/15,,
8/11/15,,
8/12/15,,
8/13/15,,
8/14/15,,
8/15/15,,
8/16/15,,
8/17/15,,
8/18/15,,
8/19/15,,
8/10/15,,
7/28/15,,
8/22/15,,
7/21/15,,
8/24/15,,
8/25/15,,
8/28/15,,
8/21/15,,
8/2/15,,
6/22/15,,
8/31/15,,
8/30/15,,
9/2/15,,
9/4/15,,
8/20/15,,
8/29/15,,
9/6/15,,
9/7/15,,
9/8/15,,
9/9/15,,
9/10/15,,
9/11/15,,
9/12/15,,
9/13/15,,
9/14/15,,
9/15/15,,
9/16/15,,
9/18/15,,
9/1/15,,
9/19/15,,
9/20/15,,
8/27/15,,
9/23/15,,
9/3/15,,
9/21/15,,
9/17/15,,
9/25/15,,
9/27/15,,
9/26/15,,
9/28/15,,
9/29/15,,
9/30/15,,
10/1/15,,
10/2/15,,
10/3/15,,
9/24/15,,
10/4/15,,
10/5/15,,
10/7/15,,
10/6/15,,
10/8/15,,
10/9/15,,
10/12/15,,
10/10/15,,
9/5/15,,
10/11/15,,
10/13/15,,
10/14/15,,
10/17/15,,
10/15/15,,
10/20/15,,
10/18/15,,
10/19/15,,
10/21/15,,
10/22/15,,
9/22/15,,
10/23/15,,
09/31/2015,,
10/25/15,,
10/28/15,,
10/24/15,,
10/26/15,,
8/23/15,,
10/27/15,,
8/26/15,,
10/29/15,,
10/30/15,,
11/1/15,,
11/3/15,,
11/2/15,,
11/4/15,,
11/5/15,,
11/8/15,,
11/9/15,,
11/7/15,,
11/12/15,,
11/11/15,,
11/13/15,,
11/15/15,,
11/16/15,,
11/14/15,,
11/19/15,,
11/6/15,,
11/18/15,,
11/22/15,,
11/23/15,,
11/24/15,,
10/16/15,,
11/25/15,,
11/26/15,,
11/27/15,,
11/29/15,,
11/28/15,,
11/30/15,,
11/31/2015,,
12/1/15,,
12/2/15,,
12/4/15,,
12/5/15,,
12/3/15,,
11/17/15,,
11/20/15,,
12/7/15,,
12/6/15,,
12/8/15,,
12/11/15,,
12/12/15,,
12/9/15,,
12/13/15,,
12/15/15,,
12/14/15,,
12/17/15,,
12/16/15,,
12/19/15,,
12/20/15,,
12/22/15,,
12/23/15,,
12/21/15,,
11/21/15,,
12/24/15,,
11/10/15,,
10/31/15,,
12/27/15,,
12/29/15,,
12/30/15,,
12/25/15,,
12/31/15,,
1/3/16,,
1/5/16,,
1/6/16,,
1/7/16,,
12/10/15,,
1/8/16,,
1/2/16,,
1/11/16,,
12/28/15,,
1/13/16,,
1/14/16,,
1/15/16,,
1/16/16,,
12/26/15,,
1/17/16,,
1/18/16,,
1/19/16,,
1/20/16,,
1/22/16,,
1/9/16,,
1/4/16,,
1/1/16,,
1/10/16,,
1/24/16,,
1/26/16,,
1/27/16,,
1/28/16,,
1/25/16,,
1/29/16,,
1/31/16,,
1/30/16,,
2/1/16,,
2/3/16,,
2/2/16,,
2/4/16,,
2/5/16,,
2/8/16,,
2/6/16,,
2/7/16,,
2/9/16,,
12/18/15,,
2/12/16,,
2/10/16,,
2/13/16,,
2/14/16,,
2/18/16,,
2/15/16,,
2/20/16,,
2/21/16,,
2/22/16,,
2/11/16,,
2/17/16,,
2/16/16,,
2/24/16,,
2/26/16,,
2/25/16,,
2/27/16,,
2/29/16,,
2/28/16,,
02/31/2016,,
02/30/2016,,
3/1/16,,
3/2/16,,
3/3/16,,
3/4/16,,
3/6/16,,
3/8/16,,
3/9/16,,
3/10/16,,
3/5/16,,
3/7/16,,
3/12/16,,
3/13/16,,
3/14/16,,
3/15/16,,
3/16/16,,
3/17/16,,
3/11/16,,
3/18/16,,
2/19/16,,
3/19/16,,
1/12/16,,
1/23/16,,
3/20/16,,
3/21/16,,
3/24/16,,
3/25/16,,
3/23/16,,
3/29/16,,
3/28/16,,
3/30/16,,
4/2/16,,
2/23/16,,
1/21/16,,
4/5/16,,
4/4/16,,
4/6/16,,
4/7/16,,
4/8/16,,
4/10/16,,
4/11/16,,
4/12/16,,
4/13/16,,
4/14/16,,
3/27/16,,
3/26/16,,
4/15/16,,
4/16/16,,
4/1/16,,
4/18/16,,
4/17/16,,
4/20/16,,
4/19/16,,
4/21/16,,
4/22/16,,
4/23/16,,
4/26/16,,
4/24/16,,
4/25/16,,
4/27/16,,
4/28/16,,
4/30/16,,
4/29/16,,
04/31/2016,,
4/3/16,,
5/1/16,,
5/3/16,,
3/22/16,,
5/8/16,,
5/7/16,,
5/5/16,"BRIEF-Teradata Corp president and CEO base salary $800,000 per year,BRIEF-Teradata Q1 loss per share $0.36,BRIEF-Teradata names Victor Lund CEO","* As president and chief executive officer of the company,Victor Lund will receive a base salary of $800,000 per year,* Q1 earnings per share view $0.37 -- Thomson ReutersI/B/E/S,* Elected Victor Lund , a member of Teradata's board sinceseptember 2007 , as president and chief executive officer"
5/6/16,,
5/9/16,,
5/11/16,,
5/12/16,,
5/13/16,,
5/14/16,,
5/16/16,,
5/2/16,,
5/4/16,,
5/20/16,,
5/19/16,,
5/22/16,,
5/21/16,,
4/9/16,,
5/24/16,,
5/23/16,,
3/31/16,,
5/25/16,,
5/26/16,,
5/27/16,,
5/29/16,,
5/30/16,,
6/2/16,,
6/3/16,,
6/4/16,,
5/31/16,,
5/17/16,,
6/1/16,,
5/28/16,,
6/7/16,,
6/8/16,,
6/9/16,,
6/10/16,,
6/11/16,,
6/12/16,,
6/13/16,,
6/14/16,,
6/6/16,,
5/18/16,,
6/15/16,,
6/16/16,,
6/17/16,,
6/19/16,,
6/22/16,,
6/23/16,,
6/24/16,,
6/18/16,,
5/10/16,,
6/5/16,,
5/15/16,,
6/30/16,,
06/31/2016,,
7/1/16,,
7/2/16,,
6/26/16,,
6/25/16,,
7/4/16,,
7/5/16,,
7/6/16,,
7/7/16,,
7/8/16,,
7/9/16,,
7/11/16,,
7/10/16,,
7/12/16,,
7/13/16,,
6/21/16,,
6/20/16,,
7/14/16,,
7/16/16,,
7/17/16,,
7/18/16,,
7/20/16,,
7/21/16,,
7/19/16,,
7/24/16,,
6/28/16,,
7/15/16,,
6/29/16,,
7/23/16,,
6/27/16,,
7/3/16,,
7/27/16,,
7/28/16,,
7/29/16,,
7/31/16,,
7/30/16,,
8/1/16,,
8/2/16,BRIEF-Teradata reports better than expected 2016 second quarter results,"* Q2 earnings per share view $0.60 -- Thomson ReutersI/B/E/S"
8/4/16,,
8/5/16,,
8/3/16,,
8/6/16,,
8/7/16,,
8/9/16,,
8/10/16,,
8/11/16,,
8/12/16,,
8/13/16,,
8/14/16,,
8/15/16,,
8/16/16,,
8/17/16,,
8/18/16,,
8/20/16,,
8/21/16,,
8/22/16,,
8/23/16,,
8/24/16,,
8/26/16,,
8/25/16,,
8/27/16,,
8/28/16,,
8/30/16,,
8/31/16,,
9/2/16,,
9/3/16,,
9/4/16,,
9/5/16,,
9/6/16,,
9/7/16,,
9/8/16,,
9/9/16,,
9/10/16,,
8/8/16,,
8/19/16,,
9/13/16,,
9/12/16,,
9/14/16,,
9/15/16,,
9/16/16,,
9/17/16,,
9/18/16,,
9/19/16,,
7/25/16,BRIEF-Teradata acquires Big Data Partnership Consultancy,"* Teradata acquires big data partnership consultancy,expands open source analytics services"
9/20/16,,
9/11/16,,
9/23/16,,
9/22/16,,
9/24/16,,
9/27/16,,
9/25/16,,
9/28/16,,
9/30/16,,
8/29/16,,
7/26/16,,
10/1/16,,
10/2/16,,
10/3/16,,
9/1/16,,
10/5/16,,
10/6/16,,
10/8/16,,
9/26/16,,
9/21/16,,
10/11/16,,
9/29/16,,
10/10/16,,
09/31/2016,,
10/12/16,,
10/13/16,,
10/15/16,,
10/14/16,,
10/16/16,,
10/18/16,,
10/17/16,,
10/19/16,,
10/20/16,,
10/4/16,,
10/21/16,,
10/22/16,,
10/26/16,,
10/23/16,,
10/9/16,,
10/28/16,,
10/27/16,BRIEF-Teradata expects Q$ GAAP earnings per share $0.43 to $0.48,"* Q3 earnings per share view $0.59 -- Thomson ReutersI/B/E/S"
11/1/16,,
10/31/16,,
10/30/16,,
10/29/16,,
11/2/16,,
11/3/16,,
11/4/16,,
11/5/16,,
11/6/16,,
11/9/16,,
11/8/16,,
7/22/16,,
11/10/16,,
11/12/16,,
11/14/16,,
11/15/16,,
10/7/16,,
11/16/16,,
11/19/16,,
11/20/16,,
10/25/16,,
10/24/16,,
11/22/16,,
11/24/16,,
11/23/16,,
11/26/16,,
11/27/16,,
11/28/16,,
11/18/16,,
11/30/16,,
11/13/16,,
11/11/16,,
11/31/2016,,
12/1/16,,
12/2/16,,
12/5/16,,
12/4/16,,
11/25/16,,
11/21/16,,
11/7/16,,
12/6/16,,
12/3/16,,
12/7/16,,
12/9/16,,
12/10/16,,
12/11/16,,
12/8/16,,
12/13/16,,
12/14/16,,
12/15/16,,
12/19/16,,
12/21/16,,
12/12/16,,
12/16/16,,
12/23/16,,
12/25/16,,
12/26/16,,
12/27/16,,
12/28/16,,
12/20/16,,
12/18/16,,
12/17/16,,
12/30/16,,
12/31/16,,
1/1/17,,
1/2/17,,
1/3/17,,
1/5/17,,
1/4/17,,
1/6/17,,
1/8/17,,
1/7/17,,
1/9/17,,
12/22/16,,
12/29/16,,
1/12/17,,
1/13/17,,
1/14/17,,
1/15/17,,
1/16/17,,
1/17/17,,
1/18/17,,
1/19/17,,
1/21/17,,
1/23/17,,
12/24/16,,
1/24/17,,
1/26/17,,
1/27/17,,
1/28/17,,
11/17/16,,
1/30/17,,
1/22/17,,
1/20/17,,
1/10/17,,
1/29/17,,
2/3/17,,
2/1/17,,
2/2/17,,
2/5/17,,
2/4/17,,
2/6/17,,
2/10/17,,
2/9/17,BRIEF-Teradata posts Q4 adj. earnings $0.67/shr,"* Q4 earnings per share view $0.60 -- Thomson ReutersI/B/E/S"
2/11/17,,
2/12/17,,
2/14/17,,
1/25/17,,
2/16/17,,
2/17/17,,
11/29/16,,
2/18/17,,
2/19/17,,
2/20/17,,
2/21/17,,
2/23/17,,
2/24/17,,
2/25/17,,
2/26/17,,
2/27/17,,
1/11/17,,
2/13/17,,
02/29/2017,,
02/31/2017,,
3/1/17,,
3/2/17,,
3/3/17,,
1/31/17,BRIEF-TERADATA ANNOUNCED ELECTION OF TIMOTHY CHOU AND DAN FISHBACK TO ITS BOARD,"* TERADATA BOARD OF DIRECTORS LOOKS TO FUTURE, ADDS HIGHTECH EXPERTISE"
3/5/17,,
02/30/2017,,
3/6/17,,
3/7/17,,
2/28/17,,
3/10/17,,
3/11/17,,
3/12/17,,
3/13/17,,
3/9/17,,
3/15/17,,
3/4/17,,
2/7/17,,
3/8/17,,
3/19/17,,
3/20/17,,
3/21/17,,
3/22/17,,
3/23/17,,
3/18/17,,
2/22/17,,
3/25/17,,
3/26/17,,
3/27/17,,
3/28/17,,
3/29/17,,
3/30/17,,
3/31/17,,
3/17/17,,
3/24/17,,
4/2/17,,
4/5/17,,
2/15/17,,
4/7/17,,
4/8/17,,
4/4/17,,
4/1/17,,
4/6/17,,
4/10/17,,
4/12/17,,
3/16/17,,
4/11/17,,
4/14/17,,
4/15/17,,
4/13/17,,
4/18/17,,
4/19/17,,
4/20/17,,
4/21/17,,
4/22/17,,
3/14/17,,
4/25/17,,
4/26/17,,
2/8/17,,
4/28/17,,
4/27/17,BRIEF-Teradata Q1 revenue $491 mln,"* Q1 earnings per share view $0.28, revenue view $497.4million -- Thomson Reuters I/B/E/S"
4/17/17,,
4/23/17,,
5/1/17,,
5/2/17,,
5/3/17,,
5/4/17,,
04/31/2017,,
4/9/17,,
5/5/17,,
5/6/17,,
5/8/17,,
5/9/17,,
5/11/17,,
5/12/17,,
4/30/17,,
4/29/17,,
5/14/17,,
5/15/17,,
5/16/17,,
5/17/17,,
4/24/17,,
4/3/17,,
5/18/17,,
5/20/17,,
5/21/17,,
5/22/17,,
5/24/17,,
5/25/17,,
5/26/17,,
5/28/17,,
5/10/17,,
5/7/17,,
5/30/17,,
5/13/17,,
5/31/17,,
6/1/17,,
6/2/17,,
6/3/17,,
6/4/17,,
5/29/17,,
6/5/17,,
6/6/17,,
6/7/17,,
6/8/17,,
6/9/17,,
6/10/17,,
6/13/17,,
6/14/17,,
6/15/17,,
6/16/17,,
6/17/17,,
6/18/17,,
6/19/17,,
6/20/17,,
6/21/17,,
6/22/17,,
5/27/17,,
6/25/17,,
6/23/17,,
5/23/17,,
6/27/17,,
6/28/17,,
6/29/17,,
6/26/17,,
6/30/17,,
7/1/17,,
7/2/17,,
7/3/17,,
7/4/17,,
7/6/17,,
7/7/17,,
7/8/17,,
6/12/17,,
6/24/17,,
06/31/2017,,
5/19/17,,
6/11/17,,
7/12/17,,
7/10/17,,
7/11/17,,
7/14/17,,
7/16/17,,
7/17/17,,
7/18/17,,
7/19/17,,
7/21/17,,
7/20/17,,
7/22/17,,
7/23/17,,
7/15/17,,
4/16/17,,
7/24/17,,
7/25/17,,
7/9/17,,
7/13/17,BRIEF-Teradata acquires Stackiq to strengthen intellicloud capabilities,"* Teradata acquires San Diego-based start-up stackiq tostrengthen teradata everywhere and intellicloud capabilities"
7/30/17,,
7/29/17,,
7/31/17,,
7/27/17,,
8/2/17,,
8/4/17,,
8/5/17,,
8/7/17,,
8/6/17,,
8/8/17,,
8/10/17,,
7/5/17,,
8/11/17,,
8/12/17,,
8/13/17,,
8/15/17,,
8/16/17,,
8/18/17,,
7/26/17,,
8/9/17,,
8/20/17,,
8/21/17,,
8/22/17,,
8/24/17,,
8/23/17,,
8/26/17,,
8/25/17,,
8/3/17,,
8/14/17,,
8/1/17,,
8/31/17,,
8/29/17,,
8/30/17,,
9/2/17,,
9/3/17,,
9/4/17,,
9/5/17,,
8/27/17,,
9/6/17,,
9/7/17,,
8/28/17,,
9/8/17,,
9/9/17,,
9/11/17,,
9/10/17,,
9/12/17,,
9/13/17,,
9/15/17,,
9/16/17,,
9/14/17,,
9/17/17,,
9/18/17,,
9/20/17,,
9/21/17,,
9/19/17,,
9/22/17,,
9/25/17,,
9/26/17,,
9/27/17,,
9/29/17,,
9/24/17,,
9/1/17,,
9/23/17,,
9/28/17,,
10/1/17,,
10/2/17,,
10/3/17,,
9/30/17,,
10/4/17,,
10/8/17,,
10/5/17,,
10/10/17,,
10/11/17,,
10/12/17,,
8/19/17,,
7/28/17,,
8/17/17,,
10/13/17,,
10/14/17,,
10/15/17,,
10/16/17,,
10/19/17,,
10/20/17,,
10/21/17,,
10/22/17,,
10/23/17,,
10/24/17,,
10/25/17,,
10/26/17,,
10/27/17,,
10/28/17,,
10/29/17,,
10/9/17,,
10/30/17,,
11/2/17,,
11/3/17,,
11/4/17,,
11/1/17,,
10/7/17,,
11/5/17,,
11/7/17,,
11/6/17,,
11/8/17,,
11/9/17,,
11/10/17,,
11/11/17,,
11/14/17,,
11/13/17,,
11/12/17,,
11/15/17,,
11/16/17,,
11/17/17,,
11/18/17,,
11/20/17,,
11/19/17,,
11/21/17,,
11/22/17,,
11/23/17,,
10/31/17,,
10/18/17,,
10/17/17,,
11/25/17,,
11/27/17,,
11/28/17,,
12/1/17,,
11/31/2017,,
12/2/17,,
09/31/2017,,
12/3/17,,
12/6/17,,
12/7/17,,
12/8/17,,
11/29/17,,
12/9/17,,
12/11/17,,
12/12/17,,
12/13/17,,
12/14/17,,
12/15/17,,
11/24/17,,
11/26/17,,
10/6/17,,
12/18/17,,
12/19/17,,
12/20/17,,
12/21/17,,
12/22/17,,
12/24/17,,
12/25/17,,
12/17/17,,
12/5/17,,
12/23/17,,
12/26/17,,
12/29/17,,
12/31/17,,
12/30/17,,
12/16/17,,
12/10/17,,
12/4/17,,
11/30/17,,
12/28/17,,
12/27/17,,
