Fiscal Period,Revenue per Share,EBITDA per Share,EBIT per Share,Earnings per Share (Diluted),EPS without NRI,Owner Earnings per Share (TTM),Free Cash Flow per Share,Operating Cash Flow per Share,Dividends per Share,Book Value per Share,Tangible Book per Share,Total Debt per Share,Month End Stock Price,ROE %,ROA %,ROC (Joel Greenblatt) %,ROIC %,WACC %,Effective Interest Rate on Debt %,Gross Margin %,Operating Margin %,Net Margin %,FCF Margin %,Debt-to-Equity,Equity-to-Asset,Debt-to-Asset,Gross-Profit-to-Asset %,Asset Turnover,Dividend Payout Ratio,Days Sales Outstanding,Days Payable,Days Inventory,Cash Conversion Cycle,Inventory Turnover,COGS-to-Revenue,Inventory-to-Revenue,Revenue,Cost of Goods Sold,Gross Profit,"Selling, General, & Admin. Expense",Advertising,Research & Development,Other Operating Expense,Operating Income,Interest Income,Interest Expense,Net Interest Income,Other Income (Expense),Other Income (Minority Interest),Pre-Tax Income,Tax Provision,Tax Rate %,Net Income (Continuing Operations),Net Income (Discontinued Operations),Net Income,Preferred Dividends,EPS (Basic),EPS (Diluted),Shares Outstanding (Diluted Average),"Depreciation, Depletion and Amortization",EBITDA,Cash And Cash Equivalents,Marketable Securities,"Cash, Cash Equivalents, Marketable Securities",Accounts Receivable,"  Inventories, Raw Materials & Components","  Inventories, Work In Process","  Inventories, Inventories Adjustments","  Inventories, Finished Goods","  Inventories, Other",Total Inventories,Other Current Assets,Total Current Assets,Investments And Advances,Land And Improvements,Buildings And Improvements,"  Machinery, Furniture, Equipment",Construction In Progress,"Gross Property, Plant and Equipment",Accumulated Depreciation,"Property, Plant and Equipment",Intangible Assets,Goodwill,Other Long Term Assets,Total Assets,Accounts Payable,Total Tax Payable,Other Accrued Expense,Accounts Payable & Accrued Expense,Current Portion of Long-Term Debt,Current Deferred Revenue,Current Deferred Taxes Liabilities,DeferredTaxAndRevenue,Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Capital Lease Obligation,Long-Term Debt & Capital Lease Obligation,PensionAndRetirementBenefit,NonCurrent Deferred Liabilities,Minority Interest,Other Long-Term Liabilities,Total Liabilities,Common Stock,Preferred Stock,Retained Earnings,Accumulated other comprehensive income (loss),Additional Paid-In Capital,Treasury Stock,Total Equity,Net Income,Net Foreign Currency Exchange Gain,Net Income From Continuing Operations,"Depreciation, Depletion and Amortization",Change In Receivables,Change In Inventory,Change In Prepaid Assets,Change In Payables And Accrued Expense,Change In Working Capital,Change In DeferredTax,Stock Based Compensation,Cash Flow from Discontinued Operations,Cash Flow from Others,Cash Flow from Operations,"Purchase Of Property, Plant, Equipment","Sale Of Property, Plant, Equipment",Purchase Of Business,Sale Of Business,Purchase Of Investment,Sale Of Investment,Net Intangibles Purchase And Sale,Cash From Discontinued Investing Activities,Cash From Other Investing Activities,Cash Flow from Investing,Issuance of Stock,Repurchase of Stock,Net Issuance of Preferred Stock,Net Issuance of Debt,Cash Flow for Dividends,Other Financing,Cash Flow from Financing,Net Change in Cash,Capital Expenditure,Free Cash Flow,PE Ratio,Price-to-Owner-Earnings,PB Ratio,Price-to-Tangible-Book,Price-to-Free-Cash-Flow,Price-to-Operating-Cash-Flow,PS Ratio,PEG Ratio,EV-to-Revenue,EV-to-EBITDA,EV-to-EBIT,Earnings Yield (Joel Greenblatt) %,Forward Rate of Return (Yacktman) %,Shiller PE Ratio,Dividend Yield %,Market Cap,Enterprise Value,Net Cash per Share,Net Current Asset Value,Net-Net Working Capital,Intrinsic Value: Projected FCF,Median PS Value,Peter Lynch Fair Value,Graham Number,Earnings Power Value (EPV),Altman Z-Score,Piotroski F-Score,Beneish M-Score,Scaled Net Operating Assets,Sloan Ratio %,Current Ratio,Quick Ratio,Interest Coverage,Highest Stock Price,Lowest Stock Price,Shares Buyback Ratio %,YoY Rev. per Sh. Growth,YoY EPS Growth,YoY EBITDA Growth,5-Year EBITDA Growth Rate,Shares Outstanding (Basic Average),Shares Outstanding (EOP),Beta,Filing Date,Restated Filing Date
Dec-13,4.68,1.187,0.956,0.68,0.68,2.057,0.152,0.383,0,11.657,3.559,1.72,45.49,23.74,14.42,288.07,37.49,9.03,0,56.05,23.02,14.56,3.25,0.148,0.6,0.089,55.49,0.248,0,85.08,30.78,16.6,70.9,5.5,0.44,0.08,769,338,431,210,0,44,0,177,0,0,0,-23,0,154,-42,27.27,112,0,112,0,0.69,0.68,164.3,38,195,695,0,695,717,17,0,0,39,0,56,95,1563,0,8,74,309,0,391,-230,161,1290,946,82,3096,114,34,136,284,26,390,0,390,76,776,248,0,248,76,112,0,27,1239,2,0,2033,33,973,-1184,1857,112,0,112,38,-172,10,0,23,-133,11,10,0,25,63,-16,0,0,0,0,0,0,0,-19,-35,0,-195,0,-4,0,5,-194,-167,-38,25,20.04,22.11,3.9,12.78,20.48,14.9,2.81,1.3,2.54,10.36,13.33,7.5,20.37,0,0,7246.557,6825.557,-3.41,2.03,0.14,43.24,43.56,35.12,13.48,27.25,6.14,6,-2.58,0.461,1.32,2.01,1.94,N/A,55.37,39.52,2.51,7.83,3.03,10.62,15.47,161.6,159.3,1.06,2/27/2014,2/26/2016
Mar-14,3.903,0.771,0.516,0.37,0.37,2.649,1.927,2.132,0,11.725,3.589,1.522,49.19,12.74,7.52,151.6,19.68,9.19,1.56,53.03,14.17,9.39,49.36,0.13,0.582,0.076,42.46,0.2,0,88.2,30,15.16,73.36,6.02,0.47,0.078,628,295,333,188,0,56,0,89,1,-1,0,-7,0,82,-23,28.05,59,0,59,0,0.37,0.37,160.9,41,124,922,0,922,607,17,0,0,25,0,42,88,1659,0,0,0,0,0,0,0,159,1283,946,77,3178,97,0,133,230,0,499,0,499,153,882,240,0,240,75,102,0,30,1329,2,0,2092,32,993,-1270,1849,59,0,59,41,111,14,0,3,229,-5,12,0,7,343,-12,0,-4,0,0,0,0,0,-21,-37,0,-86,0,-4,0,8,-82,227,-33,310,21.48,18.57,4.2,13.71,17.16,13.15,2.96,1.41,2.59,10.51,13.63,7.34,20.24,0,0,7757.263,7075.263,-2.58,2.09,0.44,46.99,44.69,34.81,13.6,29.87,6.11,5,-2.64,0.377,-1.54,1.88,1.83,89,49.19,40,1,12.03,5.71,18.07,15.2,158.4,157.7,1.13,5/12/2014,5/8/2015
Jun-14,4.241,1.104,0.834,0.6,0.6,2.649,0.709,0.866,0,11.982,3.797,1.448,40.2,20.7,12.16,337.78,33.36,9.15,1.72,54.88,19.67,14.2,16.72,0.121,0.594,0.072,47.01,0.214,0,74.24,33.51,13.76,54.49,6.63,0.45,0.068,676,305,371,188,0,50,0,133,1,-1,0,-1,0,132,-36,27.27,96,0,96,0,0.61,0.6,159.4,43,176,934,0,934,550,17,0,0,33,0,50,103,1637,0,0,0,0,0,0,0,156,1272,950,71,3136,112,0,125,237,0,442,0,442,167,846,225,0,225,72,99,0,32,1274,2,0,2188,34,1012,-1374,1862,96,0,96,43,57,-8,0,-1,-8,-7,13,0,1,138,-9,0,0,0,0,0,0,0,-19,-28,0,-98,0,-7,0,7,-98,12,-25,113,17.95,15.18,3.36,10.59,13.57,10.67,2.39,1.22,2.02,8.32,10.97,9.12,20.8,0,0,6247.08,5538.08,-2.19,2.34,0.63,48.32,45.26,32.91,13.83,30.96,5.62,6,-2.76,0.363,-3.44,1.93,1.88,133,49.18,39.54,1.46,5.26,-7.69,0.36,14.69,156.9,155.4,1.16,8/8/2014,8/7/2015
Sep-14,4.246,1.069,0.789,0.6,0.6,2.904,0.42,0.649,0,12.016,3.627,1.663,41.92,20.3,12.22,316.93,31.31,11.34,1.67,52.47,18.44,14.09,9.9,0.138,0.61,0.084,45.5,0.217,0,71.41,33.97,13.53,50.97,6.74,0.48,0.07,667,317,350,181,0,46,0,123,1,-1,0,0,0,123,-29,23.58,94,0,94,0,0.61,0.6,157.1,44,168,848,0,848,522,17,0,0,27,0,44,92,1506,0,0,0,0,0,0,0,157,1286,958,69,3018,118,0,127,245,45,380,0,380,101,771,210,0,210,73,90,0,32,1176,2,0,2282,4,1031,-1477,1842,94,0,94,44,31,6,0,-12,-41,-5,11,0,-1,102,-16,0,0,0,0,0,0,0,-62,-78,0,-98,0,-8,0,7,-99,-86,-36,66,18.63,14.44,3.49,11.56,13.07,10.4,2.46,1.35,2.13,8.8,11.74,8.52,19.6,0,0,6426.336,5833.336,-2.14,2.15,0.56,48.69,45.92,30.96,13.55,31.08,6.08,6,-2.93,0.398,-3.55,1.95,1.9,123,45.84,39.99,1.35,6.1,1.69,3.99,13.76,154.5,153.3,1.54,11/7/2014,11/6/2015
Dec-14,4.945,1.287,1.02,0.76,0.76,3.313,0.403,0.63,0,11.542,2.867,3.164,43.68,26.6,15.35,378.31,36.68,11.31,3.32,55.85,20.76,15.51,8.15,0.274,0.545,0.149,55.28,0.247,0,74.22,34.22,11.13,51.13,8.2,0.44,0.054,761,336,425,213,0,54,0,158,0,-3,-3,2,0,157,-39,24.84,118,0,118,0,0.77,0.76,153.9,41,198,834,0,834,619,17,0,0,21,0,38,81,1572,0,8,77,341,0,426,-267,159,1283,948,118,3132,126,40,125,291,273,370,0,370,61,995,195,0,195,99,104,0,32,1425,1,0,656,-4,1054,0,1707,118,0,118,41,-98,6,0,-13,-91,15,14,0,0,97,-17,0,0,0,0,0,0,0,-38,-55,0,-269,0,213,0,9,-47,-14,-35,62,18.75,13.18,3.78,15.24,12.63,10.21,2.52,1.47,2.23,9.15,12.26,8.16,18.37,0,0,6460.272,6094.272,-4,0.99,-0.73,48.31,46.63,29.78,12.26,30.84,4.63,6,-3.11,0.444,-3.67,1.58,1.54,52.67,45.22,39.87,3.52,5.66,11.76,8.42,12.78,151.4,147.9,1.59,2/27/2015,2/27/2017
Mar-15,3.94,0.494,0.21,0.15,0.15,2.632,1.286,1.503,0,10.176,1.416,4.228,44.14,5.59,2.82,73.59,7.03,7.69,0.75,47.59,5.15,3.78,32.65,0.416,0.465,0.193,35.54,0.187,0,91.41,44.28,11.97,59.1,7.63,0.52,0.069,582,305,277,184,0,63,0,30,1,-1,0,0,0,30,-8,26.67,22,0,22,0,0.15,0.15,147.7,42,73,881,0,881,583,17,0,0,25,0,42,85,1591,0,0,0,0,0,0,0,162,1243,924,107,3103,148,0,119,267,7,492,0,492,84,850,593,0,593,95,90,0,31,1659,1,0,405,-39,1077,0,1444,22,0,22,42,37,-4,0,13,147,-6,17,0,0,222,-17,0,0,0,0,0,-15,0,0,-32,0,-269,0,133,0,6,-130,47,-32,190,20.92,16.77,4.34,31.17,15.66,12.1,2.54,1.87,2.23,9.73,13.44,7.44,17.14,0,0,6263.466,5982.466,-5.48,-0.48,-2.25,46.1,46.73,23.65,8.2,30.83,4.08,4,-2.95,0.371,-1.16,1.87,1.82,30,46.98,41.63,4.06,0.95,-59.46,-35.93,11.21,145.2,141.9,1.01,5/8/2015,5/6/2016
Jun-15,4.39,-1.445,-1.741,-1.87,-1.87,0.042,0.374,0.564,0,8.376,2.041,4.237,37,-80.61,-36.31,-613.66,-110,8.6,1.33,52.49,-42.05,-42.54,8.51,0.506,0.434,0.219,44.81,0.213,0,74.85,31.75,13.56,56.66,6.73,0.48,0.071,623,296,327,190,0,59,340,-262,1,-2,-1,14,0,-249,-16,-6.43,-265,0,-265,0,-1.87,-1.87,141.9,42,-205,921,0,921,511,17,0,0,29,0,46,99,1577,0,0,0,0,0,0,0,160,897,590,101,2735,103,0,117,220,15,444,0,444,78,757,585,0,585,99,80,0,28,1549,1,0,114,-27,1098,0,1186,-265,0,-265,42,72,-4,0,-41,-23,-12,13,0,325,80,-12,0,0,0,0,0,0,0,-1,-13,0,-39,0,0,0,8,-31,40,-27,53,0,880.95,4.42,18.13,14.9,11.06,2.11,0,1.87,21.02,75.66,1.32,10.95,0,0,5239.2,4918.2,-4.44,0.2,-1.57,39.63,47.13,0,0,28.94,3.49,4,-3.67,0.279,-12.94,2.08,2.02,0,45.89,36.95,0.21,3.51,-411.67,-230.89,4.04,141.9,141.6,1.12,8/7/2015,8/9/2016
Sep-15,4.286,1.117,0.799,0.55,0.55,0.003,0.233,0.481,0,7.438,0.747,5.302,28.96,28.6,11.68,283.39,25.74,9.14,1.83,50.66,12.71,12.87,5.45,0.713,0.382,0.272,45.96,0.227,0,73.18,33.88,14.95,54.25,6.1,0.49,0.081,606,299,307,179,0,51,0,77,1,-3,-2,35,0,110,-32,29.09,78,0,78,0,0.56,0.55,141.4,45,158,874,0,874,486,17,0,0,35,0,52,102,1514,0,0,0,0,0,0,0,159,896,587,40,2609,111,0,124,235,133,387,0,387,83,838,577,0,577,96,74,0,28,1613,1,0,-57,-64,1116,0,996,78,0,78,45,25,-6,0,3,-41,8,13,0,-35,68,-14,0,0,0,0,0,0,0,25,11,0,-233,0,110,0,4,-119,-47,-35,33,0,9653.33,3.89,38.77,12.61,9.11,1.65,0,1.44,16.58,68.77,1.45,6.94,0,0,3877.744,3713.744,-5.52,-0.74,-2.6,37.03,47.24,0,0,27.39,2.78,3,-3.84,0.304,-16.29,1.81,1.74,25.67,37.11,27.7,5.44,0.94,-8.33,4.49,-1.89,139.2,133.9,1.32,11/6/2015,11/3/2016
Dec-15,5.443,0.068,-0.242,-0.37,-0.37,-1.469,0.038,0.235,0,6.496,1.966,5.945,26.42,-21.25,-7.63,-56.39,-27.67,7.76,1.61,50.76,-5.56,-6.82,0.7,0.915,0.336,0.307,56.85,0.28,0,72.85,24.75,13.02,61.12,7.01,0.49,0.07,719,354,365,212,0,55,138,-40,0,-3,-6,11,0,-35,-14,-40,-49,0,-49,0,-0.37,-0.37,132.1,41,9,839,0,839,574,17,0,0,32,0,49,272,1734,0,8,78,336,0,422,-279,143,592,380,58,2527,96,35,137,268,210,367,0,367,108,953,567,0,567,89,43,0,26,1678,1,0,-204,-76,1128,0,849,-49,0,-49,41,-133,3,0,17,-74,-29,13,0,129,31,-9,0,0,0,0,0,0,0,-9,-18,0,-116,0,70,0,2,-44,-35,-26,5,0,0,4.07,13.44,13.68,9.49,1.46,0,1.34,96.89,-25.12,-3.98,-5.91,15.55,0,3453.094,3391.094,-6.42,0.43,-2.94,38.61,48.58,0,0,28.25,2.32,4,-4.14,0.302,-22.28,1.82,1.77,0,30.63,25.58,2.39,10.07,-148.68,-94.72,-15.42,132.1,130.7,1.06,2/26/2016,2/27/2017
Mar-16,4.212,-0.062,-0.325,-0.36,-0.36,-1.93,1.731,1.932,0,6.136,1.569,5.178,26.24,-22.4,-7.37,-78.87,-25.75,6.95,1.66,49.36,-7.71,-8.44,41.1,0.844,0.322,0.272,43.12,0.218,0,86.9,27.44,17.03,76.49,5.36,0.51,0.094,545,276,269,174,0,57,80,-42,1,-3,-2,-1,0,-45,-1,-2.22,-46,0,-46,0,-0.36,-0.36,129.4,34,-8,917,0,917,519,17,0,0,37,0,54,187,1677,0,0,0,0,0,0,0,131,591,384,65,2464,83,0,118,201,110,506,0,506,151,968,560,0,560,81,35,0,26,1670,1,0,-297,-68,1158,0,794,-46,0,-46,34,66,-5,0,-16,171,-10,21,0,80,250,-8,0,-3,0,0,0,0,0,-18,-29,0,-47,0,-107,0,9,-145,78,-26,224,0,0,4.28,16.72,11.04,8.17,1.43,0,1.26,-68.44,-15.14,-6.61,0,16.57,0,3395.456,3148.456,-5.82,0.05,-2.6,38.72,49.31,0,0,28.79,2.13,3,-4.31,0.216,-26.87,1.73,1.68,0,27.48,22.6,0.99,6.9,-340,-112.55,0,129.4,129.4,1,5/6/2016,5/5/2017
Jun-16,4.555,0.913,0.677,0.49,0.49,0.754,0.555,0.76,0,6.672,2.108,4.494,25.07,30.88,10.57,273.85,48.34,6.68,2.56,51.75,14.52,10.68,12.19,0.674,0.363,0.244,51.18,0.247,0,70.84,32.84,14.37,52.37,6.35,0.48,0.076,599,289,310,172,0,51,0,87,2,-4,-2,0,0,85,-21,24.71,64,0,64,0,0.49,0.49,131.5,31,120,909,0,909,465,16,0,0,21,0,37,184,1595,0,0,0,0,0,0,0,129,591,384,67,2382,104,0,125,229,30,430,0,430,130,819,552,0,552,88,33,0,26,1518,1,0,-246,-69,1178,0,864,64,0,64,31,56,16,0,6,0,-5,12,0,-2,100,-9,0,0,0,0,0,0,0,-14,-23,0,-4,0,-88,0,9,-83,-8,-27,73,80.87,33.25,3.76,11.89,9.8,7.36,1.36,0,1.18,10.46,22.81,4.38,0,16.6,0,3246.565,2919.565,-4.7,0.59,-1.87,38.07,49.75,0,3.83,28.71,2.74,6,-3.59,0.218,-14.4,1.95,1.9,21.75,29.05,24.4,-0.08,3.76,126.2,163.18,0,129.8,129.5,1,8/9/2016,8/9/2016
Sep-16,4.195,0.95,0.707,0.37,0.37,0.287,0.091,0.342,0,7.18,2.542,4.43,31,21.83,8.35,286.15,36.71,6.67,2.07,53.26,16.12,8.88,2.17,0.617,0.403,0.248,50.09,0.235,0,70.42,32.89,14.32,51.85,6.37,0.47,0.073,552,258,294,159,0,46,0,89,2,-3,-1,2,0,90,-41,45.56,49,0,49,0,0.38,0.37,131.6,32,125,988,0,988,426,15,0,0,29,0,44,59,1517,0,0,0,0,0,0,0,131,602,396,64,2314,93,0,125,218,30,361,0,361,79,688,545,0,545,88,34,0,27,1382,1,0,-206,-66,1203,0,932,49,0,49,32,40,-7,0,-4,-57,6,16,0,-1,45,-15,0,0,0,0,0,0,0,62,47,0,-18,0,-7,0,9,-16,79,-33,12,238.46,108.01,4.32,12.2,12.84,9.48,1.68,0,1.5,14.68,33.43,2.99,0,20.22,0,4023.8,3610.8,-3.04,1.04,-0.4,36.7,49.51,0,2.73,28.43,3.25,7,-3.51,0.218,-16.64,2.2,2.14,29.67,32.62,24.78,-0.23,-2.12,-32.73,-14.95,0,129.7,129.8,0.97,11/3/2016,11/3/2016
Dec-16,4.739,0.946,0.712,0.44,0.44,1.393,0.144,0.386,0,7.435,2.933,4.349,27.17,24.38,9.82,279.55,46.1,8.87,2.1,50.32,15.65,9.27,3.04,0.585,0.402,0.235,53.31,0.265,0,79.01,30.22,11.44,60.23,7.97,0.5,0.062,626,311,315,159,0,58,0,98,0,-3,-7,0,0,91,-33,36.26,58,0,58,0,0.44,0.44,132.1,31,125,974,0,974,542,14,0,0,20,0,34,71,1621,0,8,77,354,0,439,-301,138,588,390,66,2413,103,28,146,277,30,369,0,369,53,729,538,0,538,96,47,0,32,1442,1,0,-161,-89,1220,0,971,58,0,58,31,-122,10,0,25,-58,6,13,0,1,51,-32,0,0,0,0,0,0,0,2,-30,0,-13,0,-8,0,3,-18,-14,-32,19,28.9,19.5,3.65,9.26,10.78,7.94,1.53,0,1.35,8.68,13.43,7.45,0,17.68,0,3548.402,3142.402,-3.58,1.37,-0.34,35.24,47.62,0,7.88,27.43,3.11,8,-3.07,0.244,-11.85,2.22,2.18,32.67,30.63,26.42,-0.62,-12.93,218.92,1291.18,0,130,130.6,1.28,2/27/2017,2/27/2017
Mar-17,3.765,0.284,0.008,-0.02,-0.02,2.066,1.764,1.902,0,7.361,2.971,4.329,31.12,-0.83,-0.33,2.86,-0.87,8.54,2.13,45.62,-0.2,-0.41,46.84,0.588,0.384,0.226,36.6,0.201,0,82.14,30.42,12.65,64.37,7.22,0.54,0.075,491,267,224,155,0,70,0,-1,2,-3,-1,0,0,-2,0,0,-2,0,-2,0,-0.02,-0.02,130.4,36,37,1164,0,1164,442,14,0,0,26,0,40,58,1704,0,0,0,0,0,0,0,142,569,392,68,2483,89,0,109,198,38,514,0,514,85,835,523,0,523,101,39,0,31,1529,1,0,-207,-83,1243,0,954,-2,0,-2,36,106,-6,0,-44,206,-8,16,0,0,248,-16,0,0,0,0,0,-2,0,0,-18,0,-43,0,-8,0,7,-44,190,-18,230,24.31,15.06,4.23,10.47,12.18,9.18,1.8,0,1.51,8.43,12.38,8.08,0,20.46,0,4033.152,3430.152,-2.82,1.35,-0.1,36.43,46.41,0,9.25,27.96,3.17,6,-3.08,0.145,-10.11,2.04,1.99,0,32.74,27.58,0.77,-10.61,94.44,558.06,0,130.4,129.6,1.2,5/5/2017,5/5/2017
Mar-17,3.765,0.284,0.008,-0.02,-0.02,2.066,1.764,1.902,0,7.361,2.971,4.329,31.12,-0.83,-0.33,2.86,-0.87,8.54,2.13,45.62,-0.2,-0.41,46.84,0.588,0.384,0.226,36.6,0.201,0,82.14,30.42,12.65,64.37,7.22,0.54,0.075,491,267,224,155,0,70,0,-1,2,-3,-1,0,0,-2,0,0,-2,0,-2,0,-0.02,-0.02,130.4,36,37,1164,0,1164,442,14,0,0,26,0,40,58,1704,0,0,0,0,0,0,0,142,569,392,68,2483,89,0,109,198,38,514,0,514,85,835,523,0,523,101,39,0,31,1529,1,0,-207,-83,1243,0,954,-2,0,-2,36,106,-6,0,-44,206,-8,16,0,0,248,-16,0,0,0,0,0,-2,0,0,-18,0,-43,0,-8,0,7,-44,190,-18,230,24.31,15.06,4.23,10.47,12.18,9.18,1.8,0,1.51,8.43,12.38,8.08,0,20.46,0,4033.152,3430.152,-2.82,1.35,-0.1,36.43,46.41,0,9.25,27.96,3.17,6,-3.08,0.145,-10.11,2.04,1.99,0,32.74,27.58,0.77,-10.61,94.44,558.06,0,130.4,129.6,1.2,7/15/2017,7/15/2017
